Unnamed: 0,post,type,symptom,description,label
3772.0,I display continuous fidgeting and exhibit persistent restlessness throughout the day.,clinical,Hyperactivity_agitation,,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
9361.0,"I just don't care about anything anymore, nothing makes me happy like it used to.",colloquial,Loss_of_interest_or_motivation,"Persistent inability to experience positive emotions (happiness, satisfaction, or loving feelings).","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
396.0,"In moments of anger, I express verbal aggression towards objects to vent my frustration.",clinical,Anger_Irritability,Verbal aggression toward objects,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3766.0,I engage in fidgeting behaviors such as tapping fingers or shaking legs.,clinical,Hyperactivity_agitation,,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2955.0,It's been a really long time since I last had my period and I'm starting to worry.,colloquial,Genitourinary_symptoms,Experiencing amenorrhea,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1192.0,I report a consistent lack of energy that does not improve following a night's rest.,clinical,Decreased_energy_tiredness_fatigue,Feeling exhausted even after a full night's sleep.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
12957.0,I've started gobbling up my meals way faster than I used to.,colloquial,Weight_and_appetite_change,Eating much more rapidly than normal,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
11399.0,I'm always forgetting to pay bills until it's too late; it's driving me crazy.,colloquial,Poor_memory,"Forgetting to complete routine tasks, such as paying bills","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
10764.0,My ability to retain new information has decreased markedly.,clinical,Poor_memory,,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12613.0,"I can't shut off my thoughts at night, and it makes going to sleep really hard.",colloquial,Sleep_disturbance,Feeling anxious or worried at bedtime,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
11187.0,Why am I always forgetting where I put my stuff? It's like I can't keep it straight.,colloquial,Poor_memory,Frequently misplacing personal items,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8481.0,I'm always feeling like I mess everything up and can't do anything right.,colloquial,Worthlessness_and_guilty,Criticizing oneself for all of one's faults,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
9495.0,I don’t care to do any of the things I used to enjoy.,colloquial,Loss_of_interest_or_motivation,Social withdrawal or neglect of pleasurable avocations.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9010.0,I frequently experience pervasive feelings of worthlessness and a persistent belief that I have no value.,clinical,Worthlessness_and_guilty,Feeling low self-worth,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
11410.0,I frequently experience difficulty recalling recent events or details of recent conversations.,clinical,Poor_memory,Trouble recalling recent events or experiences,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1522.0,I feel as though my energy levels are diminished without any increase in physical activity.,clinical,Decreased_energy_tiredness_fatigue,Experiencing sustained fatigue without physical exertion.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1824.0,My mood is predominantly low and it has become persistent over time.,clinical,Depressed_Mood,,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
7133.0,I constantly second-guess every choice I need to make.,colloquial,Indecisiveness,Feeling a lack of confidence in one's ability to make decisions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4547.0,I feel like I'm bouncing off the walls when I have to sit and think for a long time.,colloquial,Hyperactivity_agitation,Demonstrates difficulty in engaging in tasks that require sustained mental effort,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
7808.0,My mind is frequently occupied with thoughts of life termination.,clinical,Suicidal_ideas,Having persistent thoughts about not wanting to live,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2886.0,"My sexual responses have diminished, leading to reduced frequency of libido-driven activities.",clinical,Genitourinary_symptoms,Development of frigidity,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11336.0,I struggle to retain new information about directions or multi-step instructions.,clinical,Poor_memory,Inability to remember instructions or directions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7806.0,I experience unrelenting contemplation of self-imposed demise.,clinical,Suicidal_ideas,Having persistent thoughts about not wanting to live,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5416.0,I consistently demonstrate an inability to focus on or respond to verbal messages that are directed towards me.,clinical,Inattention,Does not seem to listen when spoken to directly,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
10914.0,I demonstrate an impaired ability to remember recent personal experiences or day-to-day events.,clinical,Poor_memory,Difficulty remembering daily events,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
9259.0,I just don't feel like doing anything or being around anyone these days.,colloquial,Loss_of_interest_or_motivation,I have lost my interest in other people or things.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
8844.0,I regularly feel that I am a burden due to my ongoing mental health struggles.,clinical,Worthlessness_and_guilty,Experiencing self-reproach or guilt about being sick,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
11222.0,"There is a persistent inability to recall scheduled tasks, leading to frequent oversights.",clinical,Poor_memory,Forgetting appointments or scheduled tasks,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8861.0,I can't stop feeling guilty about not being able to get better.,colloquial,Worthlessness_and_guilty,Experiencing self-reproach or guilt about being sick,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
6489.0,I can't seem to make a decision about anything and it's stressing me out.,colloquial,Indecisiveness,,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2985.0,I feel like a shell of myself because I can't perform in the bedroom.,colloquial,Genitourinary_symptoms,Experiencing impotence,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12027.0,I can't get a full night's sleep—I'm always waking up every few hours.,colloquial,Sleep_disturbance,Insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
5411.0,I often don't hear people when they're talking right to me.,colloquial,Inattention,Does not seem to listen when spoken to directly,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4036.0,"There is an overwhelming urge to be constantly in motion, resulting in physical agitation.",clinical,Hyperactivity_agitation,Feels restless or fidgety,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2176.0,I have an ongoing sensation of emotional detachment.,clinical,Depressed_Mood,Feeling emotionally numb,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1953.0,"I just feel empty and hollow all the time, like something’s missing in me.",colloquial,Depressed_Mood,Distressing sense of incompleteness or uneasiness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
10472.0,I experience persistent thoughts that future prospects will inevitably result in failure or disappointment.,clinical,Pessimism,Viewing the future with a sense of dread or fear,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
5381.0,"Honestly, I just can't pay attention when people talk to me straight on, it's like I'm somewhere else.",colloquial,Inattention,Does not seem to listen when spoken to directly,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
3330.0,"I frequently exhibit nocturia, waking up multiple times throughout the night specifically to urinate.",clinical,Genitourinary_symptoms,Experiencing nocturia (waking up at night to urinate),"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1635.0,I feel worn out just from thinking about my to-do list.,colloquial,Decreased_energy_tiredness_fatigue,Experiencing a sense of heaviness in the body.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
11793.0,I keep waking up in the middle of the night and it's really frustrating.,colloquial,Sleep_disturbance,Difficulty staying asleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
3355.0,I can't seem to stay asleep all night without needing to pee several times.,colloquial,Genitourinary_symptoms,Experiencing nocturia (waking up at night to urinate),"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11465.0,New things I learn just slip away so quickly.,colloquial,Poor_memory,Difficulty retaining new information,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1932.0,I often feel an unsettling sense of discontent that pervades my daily life.,clinical,Depressed_Mood,Distressing sense of incompleteness or uneasiness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
9598.0,I have no motivation to engage in activities that once brought me joy.,clinical,Loss_of_interest_or_motivation,Lack of enthusiasm for hobbies or pastimes once enjoyed.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10183.0,I seriously doubt anything in my life is going to change for the better.,colloquial,Pessimism,Discouraged about future,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1227.0,It’s like my body doesn’t have an on switch; I’m tired 24/7.,colloquial,Decreased_energy_tiredness_fatigue,Struggling to get out of bed in the morning.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1018.0,I often feel a pervasive lack of energy that affects my ability to function effectively.,clinical,Decreased_energy_tiredness_fatigue,,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
12838.0,There's a higher consumption of food than usual despite not feeling physical hunger.,clinical,Weight_and_appetite_change,,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
3666.0,I am experiencing a consistent delay in achieving orgasm in almost every sexual encounter.,clinical,Genitourinary_symptoms,Experiencing anorgasmia (difficulty reaching orgasm),"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9934.0,My capability to initiate activities has decreased due to a lack of interest.,clinical,Loss_of_interest_or_motivation,Difficulty in initiating or completing tasks.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13743.0,I can't stop worrying about what to eat and it's freaking me out.,colloquial,Weight_and_appetite_change,Feeling anxious or stressed about eating or food choices,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
11091.0,I can't even remember what I had for breakfast this morning.,colloquial,Poor_memory,Poor memory,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12051.0,I wake up in the middle of the night and can't get back to sleep at all.,colloquial,Sleep_disturbance,Middle insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
10791.0,I can't remember things like I used to. My mind feels foggy.,colloquial,Poor_memory,,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
668.0,The feeling of agitation is constant and impacts my ability to maintain stable relationships.,clinical,Anger_Irritability,Feeling a constant sense of agitation,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
133.0,I find myself snapping at people over the littlest things.,colloquial,Anger_Irritability,Feeling irritable or having fits of anger,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3861.0,"I can't stop tapping my feet or moving around, even when I'm sitting down.",colloquial,Hyperactivity_agitation,Often fidgets with or taps hands or feet or squirms in seat,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
7329.0,I've set everything up to overdose on sleeping pills when the time is right.,colloquial,Suicidal_ideas,Having a specific plan for committing suicide,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9764.0,There has been a notable reduction in my motivation to attend to personal grooming activities.,clinical,Loss_of_interest_or_motivation,Neglecting personal care or hygiene due to lack of motivation.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3391.0,It's so embarrassing; I keep having accidents and can't hold my pee.,colloquial,Genitourinary_symptoms,Experiencing urinary incontinence,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5802.0,"My work performance is often impacted by my inability to focus, leading to frequent errors.",clinical,Inattention,Makes careless mistakes at work,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12965.0,"I've been polishing off my meals in record time, eating way faster than before.",colloquial,Weight_and_appetite_change,Eating much more rapidly than normal,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
10962.0,It's becoming increasingly difficult for me to recall details of conversations or events.,clinical,Poor_memory,Mind going blank,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1857.0,"I end up crying randomly, and it just happens out of nowhere.",colloquial,Depressed_Mood,Appears tearful,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
13581.0,"These days, I just don't feel like eating at all.",colloquial,Weight_and_appetite_change,Avoiding meals or skipping meals intentionally,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2150.0,I experience a persistent and pervasive emotional numbness that affects my ability to engage with my environment.,clinical,Depressed_Mood,Feeling emotionally numb,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
5289.0,I always get sidetracked when I start doing chores and never seem to finish.,colloquial,Inattention,Fails to finish chores,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12107.0,I'm so tired of these nightmares that wake me up every night.,colloquial,Sleep_disturbance,Nightmares,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
8744.0,I have a persistent tendency to view insignificant situations as indictments of my character.,clinical,Worthlessness_and_guilty,Misinterpreting neutral or trivial day-to-day events as evidence of personal defects,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
3955.0,I can't sit still and keep running around or climbing in places I shouldn't.,colloquial,Hyperactivity_agitation,Often runs about or climbs in situations where it is inappropriate,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
9441.0,I just can't bring myself to care about things I used to love doing.,colloquial,Loss_of_interest_or_motivation,Lose motivation to do things.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
7944.0,I have developed a habit of researching suicide methods and their fatal outcomes.,clinical,Suicidal_ideas,Researching ways to die,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2974.0,I have been diagnosed with primary amenorrhea.,clinical,Genitourinary_symptoms,Experiencing amenorrhea,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3544.0,"During intercourse, I experience significant pain, indicating the presence of dyspareunia.",clinical,Genitourinary_symptoms,Experiencing dyspareunia (painful intercourse),"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3883.0,I experience a compelling need to vacate my seat during activities that demand remaining seated.,clinical,Hyperactivity_agitation,Often leaves seat in situations when remaining seated is expected,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
10610.0,I consistently perceive the future as bleak and devoid of positive outcomes.,clinical,Pessimism,Feeling resigned to a negative or unchanging future,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
9652.0,I have a pervasive lack of interest in pursuing previously fulfilling accomplishments.,clinical,Loss_of_interest_or_motivation,Feeling indifferent towards achievements or successes.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
614.0,I frequently experience heightened irritability that is disproportionate to the minor nature of the triggers.,clinical,Anger_Irritability,Reacting disproportionately to minor annoyances,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
9579.0,"I'm not interested in playing guitar now, even though it used to be my thing.",colloquial,Loss_of_interest_or_motivation,Lack of enthusiasm for hobbies or pastimes once enjoyed.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5702.0,My inability to attend to details leads to errors or incomplete work.,clinical,Inattention,Fails to give close attention to details,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8263.0,"Every mistake feels like proof that I'm not good enough, and it's all my fault.",colloquial,Worthlessness_and_guilty,,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
782.0,I have a pervasive sense of restlessness and frustration throughout the day.,clinical,Anger_Irritability,Feeling a persistent sense of restlessness,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
6846.0,The anxiety I feel when making decisions often leads to delay or avoidance.,clinical,Indecisiveness,Feeling anxious or stressed when faced with decisions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8372.0,"After an episode of overeating, I am overwhelmed by intense guilt and self-hatred.",clinical,Worthlessness_and_guilty,"Feeling disgusted with oneself, depressed, or very guilty after over-eating","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
10140.0,I consistently perceive all future events as negative and anticipate failure.,clinical,Pessimism,Feeling as if my future hopes or plans will not come true,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
